,ApotekNr,Navn,TypeID,Adresse,PostNr,Startdato,Slutdato,amt,Kommune,Region,Adresse_v2,latitudes,longitudes,Stdato,Sldato,Styear,Slyear,dummy,geometry
683,252-3,Taastrup Apotek - City 2,7,"City 2, 141 plan 1",2630.0,"11Jan2016 0:00:00,000","10Dec2019 0:00:00,000",1084.0,169.0,1084.0,"City 2, 141 plan 1, 2630 Denmark",55.6437249,12.277266,2016-01-11,2019-12-10,2016.0,2019.0,2016.0,POINT (12.277266 55.6437249)
684,017-2,Taastrup Torv Apotek,7,Taastrup Torv 8,2630.0,"17Nov2015 0:00:00,000",,1084.0,169.0,1084.0,"Taastrup Torv 8, 2630 Denmark",55.651931,12.30245,2015-11-17,,2015.0,,2015.0,POINT (12.30245 55.651931)
685,156,Uldum Apotek,6,Søndergade 18,7171.0,01-01-1873 00:00,,1082.0,766.0,1082.0,"Søndergade 18, 7171 Denmark",55.846443,9.58943,1873-01-01,,1873.0,,2008.0,POINT (9.58943 55.846443)
686,120,Ulfborg Apotek,13,Bredgade 9,6990.0,01-01-1871 00:00,,1082.0,661.0,1082.0,"Bredgade 9, 6990 Denmark",56.272171,8.322184,1871-01-01,,1871.0,,2008.0,POINT (8.322184 56.272171)
687,417,Ullerslev Apoteksudsalg,6,Ullerslev centret,5540.0,01.01.1992,03.04.2011,1083.0,450.0,1083.0,"Ullerslev centret, 5540 Denmark",55.3601932,10.6661058,1992-01-01,2011-03-04,1992.0,2011.0,2008.0,POINT (10.6661058 55.3601932)
688,152-A2,Ullerslev Apoteksudsalg,8,Ullerslev centret,5540.0,04.04.2011,"01Jul2016 0:00:00,000",1083.0,450.0,1083.0,"Ullerslev centret, 5540 Denmark",55.3601932,10.6661058,2011-04-04,2016-07-01,2011.0,2016.0,2011.0,POINT (10.6661058 55.3601932)
689,367-1,Ullerød Apotek,7,Frederiksværksgade 115,3400.0,"31Oct2016 0:00:00,000",,1084.0,219.0,1084.0,"Frederiksværksgade 115, 3400 Denmark",55.9397162,12.2764177,2016-10-31,,2016.0,,2016.0,POINT (12.2764177 55.9397162)
690,304,Ulve Apoteket - Kolding Sønderbro,6,Søndergade 7,6000.0,"01Jan1921 0:00:00,000",,1083.0,621.0,1083.0,"Søndergade 7, 6000 Denmark",55.4884032,9.4731474,1921-01-01,,1921.0,,2008.0,POINT (9.4731474 55.4884032)
691,304-1,Ulve Apoteket - Munkebo,7,Palmealle 2,6000.0,"01Oct2018 0:00:00,000",,1083.0,621.0,1083.0,"Palmealle 2, 6000 Denmark",55.501303,9.456505,2018-10-01,,2018.0,,2018.0,POINT (9.456505 55.501303)
692,197-A1,Valby Langgade Apoteksudsalg,8,Valby Langgade 195 A,2500.0,"31May2004 0:00:00,000","01Jun2011 0:00:00,000",,101.0,,"Valby Langgade 195 A, 2500 Denmark",55.6659163,12.5109589,2004-05-31,2011-06-01,2004.0,2011.0,2008.0,POINT (12.5109589 55.6659163)
693,310-A1,Valby Langgade Apoteksudsalg,8,Valby Langgade 195 A,2500.0,31.03.1992,"31May2004 0:00:00,000",13.0,101.0,,"Valby Langgade 195 A, 2500 Denmark",55.6659163,12.5109589,1992-03-31,2004-05-31,1992.0,2004.0,2008.0,POINT (12.5109589 55.6659163)
694,195-2,Valdemarsgade Apotek,7,Valdemarsgade 69,4760.0,"15Feb2016 0:00:00,000",,1085.0,390.0,1085.0,"Valdemarsgade 69, 4760 Denmark",55.010835,11.912671,2016-02-15,,2016.0,,2016.0,POINT (11.912671 55.010835)
695,355-4,Vallensbæk Apotek,7,Vallensbæk Stationstorv 60,2665.0,"01Apr2020 0:00:00,000",,1084.0,187.0,1084.0,"Vallensbæk Stationstorv 60, 2665 Denmark",55.62323,12.388825,2020-04-01,,2020.0,,2020.0,POINT (12.388825 55.62323)
696,359-1,Vallensbæk Apotek,7,Vallensbæk Stationstorv 60,2665.0,01.01.1992,"01Apr2020 0:00:00,000",1084.0,187.0,1084.0,"Vallensbæk Stationstorv 60, 2665 Denmark",55.62323,12.388825,1992-01-01,2020-04-01,1992.0,2020.0,2008.0,POINT (12.388825 55.62323)
697,155,Vamdrup Apotek,6,Søndergade 18,6580.0,01-01-1894 00:00,"01Jul2008 0:00:00,000",1083.0,621.0,1083.0,"Søndergade 18, 6580 Denmark",55.424615,9.280116,1894-01-01,2008-07-01,1894.0,2008.0,2008.0,POINT (9.280116 55.424615)
698,286-2,Vamdrup Apotek,7,Torvet 6,6580.0,25.02.2008,,1083.0,621.0,1083.0,"Torvet 6, 6580 Denmark",55.425942,9.283247,2008-02-25,,2008.0,,2008.0,POINT (9.283246999999999 55.425942)
699,215-A1,Vangede Apoteksudsalg,8,Vangede Bygade 77,2820.0,01.05.2016,,1084.0,157.0,1084.0,"Vangede Bygade 77, 2820 Denmark",55.749743,12.518418,2016-01-05,,2016.0,,2016.0,POINT (12.518418 55.749743)
700,343,Vanløse Løve Apotek,6,"Vanløse Torv 1, st. 123",2720.0,"01Jan1937 0:00:00,000",,1084.0,101.0,1084.0,"Vanløse Torv 1, st. 123, 2720 Denmark",55.708988,12.583695,1937-01-01,,1937.0,,2008.0,POINT (12.583695 55.708988)
701,051,Varde Apotek,6,Vestergade 3,6800.0,01-01-1800 00:00,,1083.0,573.0,1083.0,"Vestergade 3, 6800 Denmark",55.620822,8.47965,1800-01-01,,1800.0,,2008.0,POINT (8.479649999999999 55.620822)
702,051-1,Varde Østervold Apotek,7,Østervold 5,6800.0,"20Feb2017 0:00:00,000",,1083.0,573.0,1083.0,"Østervold 5, 6800 Denmark",55.62373,8.482689,2017-02-20,,2017.0,,2017.0,POINT (8.482689000000001 55.62373)
703,200,Vejen Apotek,6,Mindevej 1,6600.0,"01Jan1906 0:00:00,000",,1083.0,575.0,1083.0,"Mindevej 1, 6600 Denmark",55.474884,9.138007,1906-01-01,,1906.0,,2008.0,POINT (9.138007 55.474884)
704,200-1,Vejen Trolde Apotek,7,Rådhuspassagen 1,6600.0,"17Aug2017 0:00:00,000",,1083.0,575.0,1083.0,"Rådhuspassagen 1, 6600 Denmark",55.476882,9.137087,2017-08-17,,2017.0,,2017.0,POINT (9.137086999999999 55.476882)
705,306-A1,Vejgaard apoteksudsalg - Fyrkilden,8,"Fyrkildevej 7, stuen",9220.0,01.01.1992,"01Jul2015 0:00:00,000",1081.0,851.0,1081.0,"Fyrkildevej 7, stuen, 9220 Denmark",57.027041,10.004549,1992-01-01,2015-07-01,1992.0,2015.0,2008.0,POINT (10.004549 57.027041)
706,234,Vejle Gorms Apotek,6,Vestergade 29,7100.0,"01Jan1910 0:00:00,000",,1083.0,630.0,1083.0,"Vestergade 29, 7100 Denmark",55.7140717,9.5368635,1910-01-01,,1910.0,,2008.0,POINT (9.536863500000001 55.7140717)
707,036,Vejle Løve Apotek,6,Søndergade 29,7100.0,01-01-1753 00:00,,1083.0,630.0,1083.0,"Søndergade 29, 7100 Denmark",55.706083,9.532766,1753-01-01,,1753.0,,2008.0,POINT (9.532766000000001 55.706083)
708,271,Vejle St. Thomas Apotek,6,Nørretorv 1 B,7100.0,"01Jan1917 0:00:00,000",,1083.0,630.0,1083.0,"Nørretorv 1 B, 7100 Denmark",55.7115483,9.5373041,1917-01-01,,1917.0,,2008.0,POINT (9.5373041 55.7115483)
710,022-A1,Vemmelev Apoteksudsalg,8,Akacievej 2-4,4241.0,18.10.2017,,1085.0,330.0,1085.0,"Akacievej 2-4, 4241 Denmark",55.3639077,11.2610896,2017-10-18,,2017.0,,2017.0,POINT (11.2610896 55.3639077)
711,178-2,Veri Apotek,7,Frijsenborgvej 5,8240.0,"02Nov2015 0:00:00,000",,1082.0,751.0,1082.0,"Frijsenborgvej 5, 8240 Denmark",56.189608,10.215024,2015-11-02,,2015.0,,2015.0,POINT (10.215024 56.189608)
712,015-A2,Vestcentrets Apoteksudsalg,8,Venusvej 10B,7000.0,01.01.2000,"01Jul2015 0:00:00,000",1083.0,607.0,1083.0,"Venusvej 10B, 7000 Denmark",55.568355,9.720883,2000-01-01,2015-07-01,2000.0,2015.0,2008.0,POINT (9.720883000000001 55.568355)
713,223-1,Vesterbrogades Apotek,7,Vesterbrogade 20,7000.0,"22Aug2016 0:00:00,000",,1083.0,607.0,1083.0,"Vesterbrogade 20, 7000 Denmark",55.569168,9.747069,2016-08-22,,2016.0,,2016.0,POINT (9.747069 55.569168)
714,052-1,Vestergade Apotek,7,Vestergade 28,5800.0,"05Sep2016 0:00:00,000",,1083.0,450.0,1083.0,"Vestergade 28, 5800 Denmark",55.316777,10.790248,2016-09-05,,2016.0,,2016.0,POINT (10.790248 55.316777)
715,146,Vester-Skerninge Apotek,6,Fåborgvej 80,5762.0,01-01-1888 00:00,"01Apr2008 0:00:00,000",1083.0,479.0,1083.0,"Fåborgvej 80, 5762 Denmark",55.0823845,10.4085927,1888-01-01,2008-04-01,1888.0,2008.0,2008.0,POINT (10.4085927 55.0823845)
716,161-1,Vester-Skerninge Apotek,7,Fåborgvej 40,5762.0,01.01.2008,,1083.0,479.0,1083.0,"Fåborgvej 40, 5762 Denmark",55.074208,10.454324,2008-01-01,,2008.0,,2008.0,POINT (10.454324 55.074208)
717,131-A1,Vestervang Apoteksudsalg,8,Rughavevej 2,8800.0,"01Sep2001 0:00:00,000","30Oct2015 0:00:00,000",1082.0,791.0,1082.0,"Rughavevej 2, 8800 Denmark",56.4623905,9.3887133,2001-09-01,2015-10-30,2001.0,2015.0,2008.0,POINT (9.388713299999999 56.4623905)
719,255-A1,Vestre Allé Apoteksudsalg,8,Vestre Allé 7,9000.0,01.09.1999,"01Oct2018 0:00:00,000",1081.0,851.0,1081.0,"Vestre Allé 7, 9000 Denmark",57.033384,9.907472,1999-01-09,2018-10-01,1999.0,2018.0,2008.0,POINT (9.907472 57.033384)
720,131,Viborg Løve Apotek,6,Sct. Mathias Gade 66 st.,8800.0,01-01-1877 00:00,,1082.0,791.0,1082.0,"Sct. Mathias Gade 66 st., 8800 Denmark",56.4532,9.402,1877-01-01,,1877.0,,2008.0,POINT (9.401999999999999 56.4532)
721,003-1,Viborg Rådhus Apotek,7,Farvervej 2G,8800.0,"01Jun2017 0:00:00,000",,1082.0,791.0,1082.0,"Farvervej 2G, 8800 Denmark",56.460712,9.398336,2017-06-01,,2017.0,,2017.0,POINT (9.398336 56.460712)
722,270,Viborg Sct. Mathias Apotek,6,"Sct. Mathiasgade 14, Postboks 115",8800.0,"01Jan1917 0:00:00,000","31Aug2001 0:00:00,000",76.0,,,"Sct. Mathiasgade 14, Postboks 115, 8800 Denmark",56.4532,9.402,1917-01-01,2001-08-31,1917.0,2001.0,2008.0,POINT (9.401999999999999 56.4532)
723,003,Viborg Svane Apotek,6,Lille Sct. Peder Stræde 10-12,8800.0,01-01-1753 00:00,1,1082.0,791.0,1082.0,"Lille Sct. Peder Stræde 10-12, 8800 Denmark",56.4485855,9.4078033,1753-01-01,,1753.0,,2008.0,POINT (9.407803299999999 56.4485855)
724,180-A2,Viby Apoteksudsalg,8,Søndergade 8 A,4130.0,01.10.2014,,1085.0,265.0,1085.0,"Søndergade 8 A, 4130 Denmark",55.549567,12.0246466,2014-01-10,,2014.0,,2014.0,POINT (12.0246466 55.549567)
725,038-1,Videbæk Apotek,7,Bredgade 32,6920.0,"01May2009 0:00:00,000",,1082.0,760.0,1082.0,"Bredgade 32, 6920 Denmark",56.091332,8.6306,2009-05-01,,2009.0,,2009.0,POINT (8.630599999999999 56.091332)
726,214,Videbæk Apotek,13,Bredgade 32,6920.0,"21Sep1905 0:00:00,000","01May2009 0:00:00,000",1082.0,760.0,1082.0,"Bredgade 32, 6920 Denmark",56.091332,8.6306,1905-09-21,2009-05-01,1905.0,2009.0,2008.0,POINT (8.630599999999999 56.091332)
727,062-A2,Vig Apoteksudsalg,8,Vig Hovedgade 14,4560.0,30.08.2013,,1085.0,306.0,1085.0,"Vig Hovedgade 14, 4560 Denmark",55.851656,11.580184,2013-08-30,,2013.0,,2013.0,POINT (11.580184 55.851656)
728,246,Vildbjerg Apotek,6,Søndergade 7,7480.0,"01Jan1914 0:00:00,000",,1082.0,657.0,1082.0,"Søndergade 7, 7480 Denmark",56.196415,8.766971,1914-01-01,,1914.0,,2008.0,POINT (8.766971 56.196415)
730,213,Vinderup Apotek,6,Søndergade 14,7830.0,"01Jan1904 0:00:00,000","01Sep2012 0:00:00,000",1082.0,661.0,1082.0,"Søndergade 14, 7830 Denmark",56.481051,8.778564,1904-01-01,2012-09-01,1904.0,2012.0,2008.0,POINT (8.778563999999999 56.481051)
731,275-1,Vinderup Apotek,7,Søndergade 7,7830.0,"01Sep2012 0:00:00,000",,1082.0,661.0,1082.0,"Søndergade 7, 7830 Denmark",56.481101,8.779355,2012-09-01,,2012.0,,2012.0,POINT (8.779355000000001 56.481101)
732,234-1,Vindinggård Apotek,7,Vindinggård Centeret 7B,7100.0,"08Dec2017 0:00:00,000",,1083.0,630.0,1083.0,"Vindinggård Centeret 7B, 7100 Denmark",55.7093,9.5357,2017-12-08,,2017.0,,2017.0,POINT (9.5357 55.7093)
733,234-A2,Vindinggård Apoteksudsalg,8,Vindinggårdcentret 7 B,7100.0,"01Sep1994 0:00:00,000","08Dec2017 0:00:00,000",1083.0,630.0,1083.0,"Vindinggårdcentret 7 B, 7100 Denmark",55.7093,9.5357,1994-09-01,2017-12-08,1994.0,2017.0,2008.0,POINT (9.5357 55.7093)
734,349,Virum Apotek,13,Frederiksdalsvej 73,2830.0,"01Jan1950 0:00:00,000",,1084.0,173.0,1084.0,"Frederiksdalsvej 73, 2830 Denmark",55.795311,12.473014,1950-01-01,,1950.0,,2008.0,POINT (12.473014 55.795311)
735,189-2,Vissenbjerg Apotek,7,Østergade 11,5492.0,"18Sep2017 0:00:00,000",,1083.0,420.0,1083.0,"Østergade 11, 5492 Denmark",55.385161,10.13666,2017-09-18,,2017.0,,2017.0,POINT (10.13666 55.385161)
736,106-A1,Vissenbjerg Apoteksudsalg,8,Østergade 11,5492.0,01.01.2000,"31Dec2008 0:00:00,000",42.0,491.0,,"Østergade 11, 5492 Denmark",55.385161,10.13666,2000-01-01,2008-12-31,2000.0,2008.0,2008.0,POINT (10.13666 55.385161)
737,189-A2,Vissenbjerg Apoteksudsalg,8,Østergade 11,5492.0,"01Jan2009 0:00:00,000","18Sep2017 0:00:00,000",1083.0,420.0,1083.0,"Østergade 11, 5492 Denmark",55.385161,10.13666,2009-01-01,2017-09-18,2009.0,2017.0,2009.0,POINT (10.13666 55.385161)
738,092-2,Vodskov Apotek,7,Vodskovvej 41,9310.0,"01Jul2015 0:00:00,000",,1081.0,851.0,1081.0,"Vodskovvej 41, 9310 Denmark",57.104704,10.029508,2015-07-01,,2015.0,,2015.0,POINT (10.029508 57.104704)
739,092-A2,Vodskov Apoteksudsalg,8,Vodskovvej 41,9310.0,18.10.1999,"01Jul2015 0:00:00,000",1081.0,851.0,1081.0,"Vodskovvej 41, 9310 Denmark",57.104704,10.029508,1999-10-18,2015-07-01,1999.0,2015.0,2008.0,POINT (10.029508 57.104704)
740,311,Vojens Apotek,6,Rådhuscentret 11A,6500.0,"01Jan1922 0:00:00,000",,1083.0,510.0,1083.0,"Rådhuscentret 11A, 6500 Denmark",55.246032,9.291409,1922-01-01,,1922.0,,2008.0,POINT (9.291409 55.246032)
741,032,Vordingborg Apotek,13,Voldgade 20,4760.0,01-01-1753 00:00,,1085.0,390.0,1085.0,"Voldgade 20, 4760 Denmark",55.00956,11.909083,1753-01-01,,1753.0,,2008.0,POINT (11.909083 55.00956)
742,160,Vrå Apotek,6,Jernbanegade 6,9760.0,"01Jan1907 0:00:00,000","31Aug2013 0:00:00,000",1081.0,860.0,1081.0,"Jernbanegade 6, 9760 Denmark",57.353965,9.942166,1907-01-01,2013-08-31,1907.0,2013.0,2008.0,POINT (9.942166 57.353965)
743,172-1,Vrå Apotek,7,Jernbanegade 6,9760.0,"01Sep2013 0:00:00,000",,1081.0,860.0,1081.0,"Jernbanegade 6, 9760 Denmark",57.353965,9.942166,2013-09-01,,2013.0,,2013.0,POINT (9.942166 57.353965)
744,362,Værløse Apotek,6,Bymidten 13,3500.0,"01Jan1967 0:00:00,000",,1084.0,190.0,1084.0,"Bymidten 13, 3500 Denmark",55.784539,12.373718,1967-01-01,,1967.0,,2008.0,POINT (12.373718 55.784539)
745,202-1,Waterfront Apotek Hellerup,7,Philip Heymans Alle 17,2900.0,"01Mar2017 0:00:00,000",,1084.0,157.0,1084.0,"Philip Heymans Alle 17, 2900 Denmark",55.725991,12.580248,2017-03-01,,2017.0,,2017.0,POINT (12.580248 55.725991)
746,410,Webapoteket / Gazelle Online Apotek,6,Bavne Allé 25,8370.0,"13Dec2016 0:00:00,000",,1082.0,710.0,1082.0,"Bavne Allé 25, 8370 Denmark",56.32052,10.079663,2016-12-13,,2016.0,,2016.0,POINT (10.079663 56.32052)
748,315-A1,Ærøskøbing Apoteksudsalg,8,Vestergade 34,5970.0,01.01.1996,"31May2016 0:00:00,000",1083.0,492.0,1083.0,"Vestergade 34, 5970 Denmark",54.889546,10.410224,1996-01-01,2016-05-31,1996.0,2016.0,2008.0,POINT (10.410224 54.889546)
749,368-1,Ølby Apotek,7,Ølby Center 25,4600.0,01.01.1992,,1085.0,259.0,1085.0,"Ølby Center 25, 4600 Denmark",55.458,12.1821,1992-01-01,,1992.0,,2008.0,POINT (12.1821 55.458)
750,098-1,Ølgod Apotek,7,Torvet 4,6870.0,"01Oct2010 0:00:00,000",,1083.0,573.0,1083.0,"Torvet 4, 6870 Denmark",55.807494,8.619919,2010-10-01,,2010.0,,2010.0,POINT (8.619918999999999 55.807494)
751,209,Ølgod Apotek,6,Torvet 4,6870.0,"01Jan1903 0:00:00,000","27Oct2010 0:00:00,000",1083.0,573.0,1083.0,"Torvet 4, 6870 Denmark",55.807494,8.619919,1903-01-01,2010-10-27,1903.0,2010.0,2008.0,POINT (8.619918999999999 55.807494)
752,369-1,Ølstykke Apotek,7,Rådhus Alle 9,3650.0,"01Nov2019 0:00:00,000",,1084.0,240.0,1084.0,"Rådhus Alle 9, 3650 Denmark",55.792636,12.156717,2019-11-01,,2019.0,,2019.0,POINT (12.156717 55.792636)
753,369-A1,Ølstykke Apoteksudsalg,8,Rådhus Allé 9,3650.0,"01Jun2004 0:00:00,000","01Nov2019 0:00:00,000",1084.0,240.0,1084.0,"Rådhus Allé 9, 3650 Denmark",55.792636,12.156717,2004-06-01,2019-11-01,2004.0,2019.0,2008.0,POINT (12.156717 55.792636)
754,152-1,Ørbæk Apotek,7,Nyborgvej 2,5853.0,04.04.2011,,1083.0,450.0,1083.0,"Nyborgvej 2, 5853 Denmark",55.258529,10.673193,2011-04-04,,2011.0,,2011.0,POINT (10.673193 55.258529)
755,103,Ørsted Apotek,13,Rougsøvej 89,8950.0,01-01-1857 00:00,"31Jan2010 0:00:00,000",1082.0,707.0,1082.0,"Rougsøvej 89, 8950 Denmark",56.501669,10.334769,1857-01-01,2010-01-31,1857.0,2010.0,2008.0,POINT (10.334769 56.501669)
757,314-1,Øster Jølby Apotek,7,Doktor Lunds Vej 4,7950.0,01.11.2007,,1081.0,773.0,1081.0,"Doktor Lunds Vej 4, 7950 Denmark",56.83329,8.718862,2007-01-11,,2007.0,,2008.0,POINT (8.718862 56.83329)
758,018-A1,Østerbro Apoteksudsalg,8,Vendsysselvej 5 B,4800.0,"01Apr2008 0:00:00,000","13Nov2015 0:00:00,000",1085.0,376.0,1085.0,"Vendsysselvej 5 B, 4800 Denmark",54.7544899,11.8895495,2008-04-01,2015-11-13,2008.0,2015.0,2008.0,POINT (11.8895495 54.7544899)
759,017-5,Østerparkens Apotek,7,Taastrup Hovedgade 87,2630.0,"02Jun2020 0:00:00,000",,1084.0,169.0,,"Taastrup Hovedgade 87, 2630 Denmark",55.64986,12.301664,2020-06-02,,2020.0,,2020.0,POINT (12.301664 55.64986)
760,069-1,Østervrå Apotek,7,Industrivej 10,9750.0,"01Aug2005 0:00:00,000",,1081.0,813.0,1081.0,"Industrivej 10, 9750 Denmark",57.340565,10.238498,2005-08-01,,2005.0,,2008.0,POINT (10.238498 57.340565)
761,244,Østervrå Apotek,6,Hjørringvej 447,9750.0,"01Jan1913 0:00:00,000","01Aug2005 0:00:00,000",1081.0,813.0,,"Hjørringvej 447, 9750 Denmark",57.343173,10.23478,1913-01-01,2005-08-01,1913.0,2005.0,2008.0,POINT (10.23478 57.343173)
762,288,Aabenraa Løve Apotek,6,Madevej 9,6200.0,01-01-1753 00:00,,1083.0,580.0,1083.0,"Madevej 9, 6200 Denmark",55.043839,9.42051,1753-01-01,,1753.0,,2008.0,POINT (9.42051 55.043839)
763,287,Aabenraa Svane Apotek,6,Opnørplads 1-3,6200.0,01-01-1851 00:00,,1083.0,580.0,1083.0,"Opnørplads 1-3, 6200 Denmark",55.0433499,9.4227116,1851-01-01,,1851.0,,2008.0,POINT (9.4227116 55.0433499)
764,105,Aabybro Apotek,6,Østergade 36,9440.0,07.05.2008,,1081.0,849.0,1081.0,"Østergade 36, 9440 Denmark",57.159459,9.732615,2008-07-05,,2008.0,,2008.0,POINT (9.732614999999999 57.159459)
765,082-A1,Aakirkeby Apoteksudsalg,8,Eskildsgade 7,3720.0,"01Jan1900 0:00:00,000",,1084.0,400.0,1084.0,"Eskildsgade 7, 3720 Denmark",55.07053,14.92273,1900-01-01,,1900.0,,2008.0,POINT (14.92273 55.07053)
766,256,Aalborg Boulevard,6,Boulevarden 19,9000.0,"10Dec1915 0:00:00,000","30May1999 0:00:00,000",80.0,,,"Boulevarden 19, 9000 Denmark",57.045359,9.9185,1915-12-10,1999-05-30,1915.0,1999.0,2008.0,POINT (9.9185 57.045359)
767,181,Aalborg Budolfi Apotek,6,Algade 60,9000.0,"01Jan1900 0:00:00,000",,1081.0,851.0,1081.0,"Algade 60, 9000 Denmark",57.048407,9.916179,1900-01-01,,1900.0,,2008.0,POINT (9.916179 57.048407)
768,063,Aalborg Løve Apotek,6,Nytorv 3,9000.0,01-01-1813 00:00,,1081.0,851.0,1081.0,"Nytorv 3, 9000 Denmark",57.048682,9.922587,1813-01-01,,1813.0,,2008.0,POINT (9.922587 57.048682)
769,092,Aalborg Nørresundby Apotek,6,Torvet 3A,9400.0,01-01-1844 00:00,,1081.0,851.0,1081.0,"Torvet 3A, 9400 Denmark",57.058676,9.923124,1844-01-01,,1844.0,,2008.0,POINT (9.923124 57.058676)
770,255,Aalborg Reberbane Apotek,6,Reberbansgade 25,9000.0,"01Jan1920 0:00:00,000",,1081.0,851.0,1081.0,"Reberbansgade 25, 9000 Denmark",57.049627,9.911455,1920-01-01,,1920.0,,2008.0,POINT (9.911455 57.049627)
771,361-1,Aalborg Storcenter Apotek,7,Hobrovej 452,9200.0,"01Sep2015 0:00:00,000",,1081.0,851.0,1081.0,"Hobrovej 452, 9200 Denmark",57.004796,9.875935,2015-09-01,,2015.0,,2015.0,POINT (9.875935 57.004796)
772,361-A1,Aalborg Storcenter Apoteksudsalg,8,Hobrovej 452,9200.0,"01Jan1900 0:00:00,000","01Sep2015 0:00:00,000",1081.0,851.0,1081.0,"Hobrovej 452, 9200 Denmark",57.004796,9.875935,1900-01-01,2015-09-01,1900.0,2015.0,2008.0,POINT (9.875935 57.004796)
773,010,Aalborg Svane Apotek,6,Østerågade 9,9000.0,01-01-1753 00:00,"31Dec2013 0:00:00,000",1081.0,851.0,1081.0,"Østerågade 9, 9000 Denmark",57.048437,9.921128,1753-01-01,2013-12-31,1753.0,2013.0,2008.0,POINT (9.921128 57.048437)
774,306,Aalborg Vejgaard Apotek,6,Hadsundvej 33 B,9000.0,"01Jan1922 0:00:00,000",,1081.0,851.0,1081.0,"Hadsundvej 33 B, 9000 Denmark",57.0336005,9.9544176,1922-01-01,,1922.0,,2008.0,POINT (9.954417599999999 57.0336005)
775,306-1,Aalborg Ø Fyrkilden Apoteksfilial,7,"Fyrkildevej 7, stuen",9220.0,"01Jul2015 0:00:00,000",,1081.0,851.0,1081.0,"Fyrkildevej 7, stuen, 9220 Denmark",57.027041,10.004549,2015-07-01,,2015.0,,2015.0,POINT (10.004549 57.027041)
777,361,Aalborg Aalborghus Apotek,6,Grønlands Torv 10,9210.0,"01Jan1966 0:00:00,000",,1081.0,851.0,1081.0,"Grønlands Torv 10, 9210 Denmark",57.022597,9.941768,1966-01-01,,1966.0,,2008.0,POINT (9.941768 57.022597)
778,418,Ålbæk Apoteksudsalg,8,Centralvej 2 C,9982.0,01.01.2000,31.03.2015,1081.0,813.0,1081.0,"Centralvej 2 C, 9982 Denmark",57.5934184,10.4122486,2000-01-01,2015-03-31,2000.0,2015.0,2008.0,POINT (10.4122486 57.5934184)
779,212-A1,Ålbæk Apoteksudsalg,8,Centralvej 2 C,9982.0,18.05.2015,,1081.0,813.0,1081.0,"Centralvej 2 C, 9982 Denmark",57.5934184,10.4122486,2015-05-18,,2015.0,,2015.0,POINT (10.4122486 57.5934184)
780,259-1,Aalestrup Apotek,7,Jernbanegade 6,9620.0,"01Jun2016 0:00:00,000",,1081.0,820.0,1081.0,"Jernbanegade 6, 9620 Denmark",56.694562,9.49549,2016-06-01,,2016.0,,2016.0,POINT (9.49549 56.694562)
781,260,Aalestrup Apotek,13,Borgergade 5,9620.0,"01Jan1905 0:00:00,000","01Jun2016 0:00:00,000",1081.0,820.0,1081.0,"Borgergade 5, 9620 Denmark",56.694251,9.496357,1905-01-01,2016-06-01,1905.0,2016.0,2008.0,POINT (9.496357 56.694251)
782,364-1,Ålsgårde Apotek,7,Ålsgårdecentret,3140.0,"01Jul2015 0:00:00,000",,1084.0,217.0,1084.0,"Ålsgårdecentret, 3140 Denmark",56.075299,12.5401626,2015-07-01,,2015.0,,2015.0,POINT (12.5401626 56.075299)
783,364-A3,Ålsgårde Apoteksudsalg,8,Ålsgårdecentret,3140.0,"01Jan1900 0:00:00,000","01Jul2015 0:00:00,000",1084.0,217.0,1084.0,"Ålsgårdecentret, 3140 Denmark",56.075299,12.5401626,1900-01-01,2015-07-01,1900.0,2015.0,2008.0,POINT (12.5401626 56.075299)
784,326-4,Aarhus Ceres Apotek,7,Ceres Allé 12,8000.0,"22Jan2019 0:00:00,000",,1082.0,751.0,1082.0,"Ceres Allé 12, 8000 Denmark",56.155243,10.189312,2019-01-22,,2019.0,,2019.0,POINT (10.189312 56.155243)
785,366,Aarhus City Vest Apotek,6,Gudrunsvej 7 st. 129,8220.0,"01Jan1998 0:00:00,000",,1082.0,751.0,1082.0,"Gudrunsvej 7 st. 129, 8220 Denmark",56.1531,10.1057,1998-01-01,,1998.0,,2008.0,POINT (10.1057 56.1531)
786,132,Aarhus Jernbane Apotek,6,Banegårdspladsen 8,8000.0,01-01-1878 00:00,,1082.0,751.0,1082.0,"Banegårdspladsen 8, 8000 Denmark",56.150812,10.204054,1878-01-01,,1878.0,,2008.0,POINT (10.204054 56.150812)
787,006,Aarhus Løve Apotek,6,Store Torv 5,8000.0,01-01-1753 00:00,,1082.0,751.0,1082.0,"Store Torv 5, 8000 Denmark",56.157192,10.208629,1753-01-01,,1753.0,,2008.0,POINT (10.208629 56.157192)
788,006-1,Aarhus Magasin Apotek,7,Immervad 2-8,8000.0,"02Sep2019 0:00:00,000",,1082.0,751.0,1082.0,"Immervad 2-8, 8000 Denmark",56.157117,10.207091,2019-09-02,,2019.0,,2019.0,POINT (10.207091 56.157117)
789,241,Aarhus Marselisborg Apotek,6,Rundhøj Torv 3,8270.0,"01Jan1913 0:00:00,000",,1082.0,751.0,1082.0,"Rundhøj Torv 3, 8270 Denmark",56.1112,10.2099,1913-01-01,,1913.0,,2008.0,POINT (10.2099 56.1112)
