TOT_P,GRD_ID,CNTR_CODE,METHD_CL,YEAR,DATA_SRC,TOT_P_CON_DT
8,1kmN3639E4461,DK,A,2011,DK,0
518,1kmN3639E4462,DK,A,2011,DK,0
1996,1kmN3639E4463,DK,A,2011,DK,0
910,1kmN3639E4464,DK,A,2011,DK,0
18,1kmN3639E4465,DK,A,2011,DK,0
59,1kmN3639E4466,DK,A,2011,DK,0
3,1kmN3639E4467,DK,A,2011,DK,0
37,1kmN3639E4468,DK,A,2011,DK,0
32,1kmN3640E4461,DK,A,2011,DK,0
10,1kmN3640E4462,DK,A,2011,DK,0
261,1kmN3640E4463,DK,A,2011,DK,0
238,1kmN3640E4464,DK,A,2011,DK,0
78,1kmN3640E4465,DK,A,2011,DK,0
121,1kmN3640E4466,DK,A,2011,DK,0
481,1kmN3640E4467,DK,A,2011,DK,0
8,1kmN3640E4468,DK,A,2011,DK,0
96,1kmN3640E4470,DK,A,2011,DK,0
26,1kmN3641E4463,DK,A,2011,DK,0
18,1kmN3641E4464,DK,A,2011,DK,0
28,1kmN3641E4465,DK,A,2011,DK,0
685,1kmN3641E4466,DK,A,2011,DK,0
2146,1kmN3641E4467,DK,A,2011,DK,0
10,1kmN3641E4468,DK,A,2011,DK,0
42,1kmN3641E4469,DK,A,2011,DK,0
79,1kmN3641E4470,DK,A,2011,DK,0
4,1kmN3641E4471,DK,A,2011,DK,0
22,1kmN3642E4464,DK,A,2011,DK,0
6,1kmN3642E4465,DK,A,2011,DK,0
1164,1kmN3642E4466,DK,A,2011,DK,0
2032,1kmN3642E4467,DK,A,2011,DK,0
1224,1kmN3642E4468,DK,A,2011,DK,0
79,1kmN3642E4469,DK,A,2011,DK,0
741,1kmN3642E4470,DK,A,2011,DK,0
5,1kmN3642E4471,DK,A,2011,DK,0
39,1kmN3643E4464,DK,A,2011,DK,0
117,1kmN3643E4465,DK,A,2011,DK,0
888,1kmN3643E4466,DK,A,2011,DK,0
1626,1kmN3643E4467,DK,A,2011,DK,0
2313,1kmN3643E4468,DK,A,2011,DK,0
274,1kmN3643E4469,DK,A,2011,DK,0
1334,1kmN3643E4470,DK,A,2011,DK,0
22,1kmN3643E4471,DK,A,2011,DK,0
14,1kmN3644E4465,DK,A,2011,DK,0
2,1kmN3644E4466,DK,A,2011,DK,0
892,1kmN3644E4467,DK,A,2011,DK,0
2080,1kmN3644E4468,DK,A,2011,DK,0
25,1kmN3645E4467,DK,A,2011,DK,0
182,1kmN3645E4468,DK,A,2011,DK,0
121,1kmN3645E4469,DK,A,2011,DK,0
5,1kmN3645E4470,DK,A,2011,DK,0
6,1kmN3645E4471,DK,A,2011,DK,0
55,1kmN3646E4469,DK,A,2011,DK,0
101,1kmN3646E4470,DK,A,2011,DK,0
19,1kmN3646E4471,DK,A,2011,DK,0
59,1kmN3646E4472,DK,A,2011,DK,0
43,1kmN3646E4473,DK,A,2011,DK,0
9,1kmN3646E4474,DK,A,2011,DK,0
24,1kmN3647E4470,DK,A,2011,DK,0
9,1kmN3647E4471,DK,A,2011,DK,0
41,1kmN3647E4472,DK,A,2011,DK,0
37,1kmN3647E4473,DK,A,2011,DK,0
10,1kmN3647E4474,DK,A,2011,DK,0
43,1kmN3647E4475,DK,A,2011,DK,0
2703,1kmN3647E4476,DK,A,2011,DK,0
2863,1kmN3647E4477,DK,A,2011,DK,0
6,1kmN3648E4469,DK,A,2011,DK,0
34,1kmN3648E4470,DK,A,2011,DK,0
146,1kmN3648E4471,DK,A,2011,DK,0
132,1kmN3648E4472,DK,A,2011,DK,0
108,1kmN3648E4473,DK,A,2011,DK,0
57,1kmN3648E4474,DK,A,2011,DK,0
206,1kmN3648E4475,DK,A,2011,DK,0
1713,1kmN3648E4476,DK,A,2011,DK,0
1862,1kmN3648E4477,DK,A,2011,DK,0
389,1kmN3648E4478,DK,A,2011,DK,0
16,1kmN3649E4470,DK,A,2011,DK,0
9,1kmN3649E4471,DK,A,2011,DK,0
47,1kmN3649E4472,DK,A,2011,DK,0
44,1kmN3649E4473,DK,A,2011,DK,0
25,1kmN3649E4474,DK,A,2011,DK,0
149,1kmN3649E4475,DK,A,2011,DK,0
15,1kmN3649E4476,DK,A,2011,DK,0
87,1kmN3649E4477,DK,A,2011,DK,0
11,1kmN3649E4478,DK,A,2011,DK,0
4,1kmN3650E4470,DK,A,2011,DK,0
6,1kmN3650E4471,DK,A,2011,DK,0
9,1kmN3650E4472,DK,A,2011,DK,0
57,1kmN3650E4473,DK,A,2011,DK,0
11,1kmN3650E4474,DK,A,2011,DK,0
8,1kmN3650E4475,DK,A,2011,DK,0
1172,1kmN3650E4476,DK,A,2011,DK,0
2689,1kmN3650E4477,DK,A,2011,DK,0
347,1kmN3650E4478,DK,A,2011,DK,0
67,1kmN3651E4468,DK,A,2011,DK,0
75,1kmN3651E4469,DK,A,2011,DK,0
51,1kmN3651E4470,DK,A,2011,DK,0
35,1kmN3651E4471,DK,A,2011,DK,0
155,1kmN3651E4472,DK,A,2011,DK,0
15,1kmN3651E4473,DK,A,2011,DK,0
14,1kmN3651E4474,DK,A,2011,DK,0
755,1kmN3651E4476,DK,A,2011,DK,0
2940,1kmN3651E4477,DK,A,2011,DK,0
348,1kmN3651E4478,DK,A,2011,DK,0
37,1kmN3651E4479,DK,A,2011,DK,0
50,1kmN3652E4468,DK,A,2011,DK,0
27,1kmN3652E4469,DK,A,2011,DK,0
13,1kmN3652E4470,DK,A,2011,DK,0
26,1kmN3652E4471,DK,A,2011,DK,0
21,1kmN3652E4472,DK,A,2011,DK,0
15,1kmN3652E4473,DK,A,2011,DK,0
21,1kmN3652E4474,DK,A,2011,DK,0
51,1kmN3652E4475,DK,A,2011,DK,0
27,1kmN3652E4476,DK,A,2011,DK,0
175,1kmN3652E4477,DK,A,2011,DK,0
1221,1kmN3652E4478,DK,A,2011,DK,0
703,1kmN3652E4479,DK,A,2011,DK,0
35,1kmN3653E4468,DK,A,2011,DK,0
49,1kmN3653E4469,DK,A,2011,DK,0
52,1kmN3653E4470,DK,A,2011,DK,0
468,1kmN3653E4471,DK,A,2011,DK,0
585,1kmN3653E4472,DK,A,2011,DK,0
27,1kmN3653E4473,DK,A,2011,DK,0
44,1kmN3653E4474,DK,A,2011,DK,0
28,1kmN3653E4475,DK,A,2011,DK,0
52,1kmN3653E4476,DK,A,2011,DK,0
919,1kmN3653E4477,DK,A,2011,DK,0
3285,1kmN3653E4478,DK,A,2011,DK,0
1465,1kmN3653E4479,DK,A,2011,DK,0
526,1kmN3654E4469,DK,A,2011,DK,0
396,1kmN3654E4470,DK,A,2011,DK,0
2202,1kmN3654E4471,DK,A,2011,DK,0
1764,1kmN3654E4472,DK,A,2011,DK,0
42,1kmN3654E4473,DK,A,2011,DK,0
66,1kmN3654E4474,DK,A,2011,DK,0
29,1kmN3654E4475,DK,A,2011,DK,0
5,1kmN3654E4476,DK,A,2011,DK,0
231,1kmN3654E4477,DK,A,2011,DK,0
401,1kmN3654E4478,DK,A,2011,DK,0
591,1kmN3654E4479,DK,A,2011,DK,0
27,1kmN3655E4469,DK,A,2011,DK,0
837,1kmN3655E4470,DK,A,2011,DK,0
1042,1kmN3655E4471,DK,A,2011,DK,0
156,1kmN3655E4472,DK,A,2011,DK,0
25,1kmN3655E4473,DK,A,2011,DK,0
59,1kmN3655E4474,DK,A,2011,DK,0
51,1kmN3655E4475,DK,A,2011,DK,0
66,1kmN3655E4476,DK,A,2011,DK,0
46,1kmN3655E4477,DK,A,2011,DK,0
39,1kmN3655E4478,DK,A,2011,DK,0
614,1kmN3656E4470,DK,A,2011,DK,0
456,1kmN3656E4471,DK,A,2011,DK,0
86,1kmN3656E4472,DK,A,2011,DK,0
70,1kmN3656E4473,DK,A,2011,DK,0
61,1kmN3656E4474,DK,A,2011,DK,0
46,1kmN3656E4475,DK,A,2011,DK,0
49,1kmN3657E4470,DK,A,2011,DK,0
34,1kmN3657E4471,DK,A,2011,DK,0
8,1kmN3657E4472,DK,A,2011,DK,0
37,1kmN3657E4473,DK,A,2011,DK,0
496,1kmN3655E4479,DK,A,2011,DK,0
413,1kmN3655E4480,DK,A,2011,DK,0
481,1kmN3656E4476,DK,A,2011,DK,0
311,1kmN3656E4477,DK,A,2011,DK,0
967,1kmN3656E4478,DK,A,2011,DK,0
2856,1kmN3656E4479,DK,A,2011,DK,0
1535,1kmN3656E4480,DK,A,2011,DK,0
15,1kmN3657E4475,DK,A,2011,DK,0
182,1kmN3657E4476,DK,A,2011,DK,0
57,1kmN3657E4477,DK,A,2011,DK,0
76,1kmN3657E4478,DK,A,2011,DK,0
2732,1kmN3657E4479,DK,A,2011,DK,0
1390,1kmN3657E4480,DK,A,2011,DK,0
135,1kmN3657E4481,DK,A,2011,DK,0
26,1kmN3658E4472,DK,A,2011,DK,0
10,1kmN3658E4473,DK,A,2011,DK,0
20,1kmN3658E4474,DK,A,2011,DK,0
16,1kmN3658E4475,DK,A,2011,DK,0
1,1kmN3658E4476,DK,A,2011,DK,0
17,1kmN3658E4477,DK,A,2011,DK,0
30,1kmN3658E4478,DK,A,2011,DK,0
1042,1kmN3658E4479,DK,A,2011,DK,0
99,1kmN3658E4480,DK,A,2011,DK,0
708,1kmN3658E4481,DK,A,2011,DK,0
235,1kmN3658E4482,DK,A,2011,DK,0
8,1kmN3659E4471,DK,A,2011,DK,0
45,1kmN3659E4472,DK,A,2011,DK,0
304,1kmN3659E4473,DK,A,2011,DK,0
101,1kmN3659E4474,DK,A,2011,DK,0
29,1kmN3659E4475,DK,A,2011,DK,0
16,1kmN3659E4476,DK,A,2011,DK,0
28,1kmN3659E4477,DK,A,2011,DK,0
87,1kmN3659E4478,DK,A,2011,DK,0
16,1kmN3659E4479,DK,A,2011,DK,0
640,1kmN3659E4480,DK,A,2011,DK,0
2539,1kmN3659E4481,DK,A,2011,DK,0
1975,1kmN3659E4482,DK,A,2011,DK,0
123,1kmN3659E4483,DK,A,2011,DK,0
18,1kmN3660E4471,DK,A,2011,DK,0
27,1kmN3660E4472,DK,A,2011,DK,0
186,1kmN3660E4473,DK,A,2011,DK,0
265,1kmN3660E4474,DK,A,2011,DK,0
54,1kmN3660E4477,DK,A,2011,DK,0
287,1kmN3660E4478,DK,A,2011,DK,0
47,1kmN3660E4479,DK,A,2011,DK,0
125,1kmN3660E4480,DK,A,2011,DK,0
1890,1kmN3660E4481,DK,A,2011,DK,0
3615,1kmN3660E4482,DK,A,2011,DK,0
883,1kmN3660E4483,DK,A,2011,DK,0
19,1kmN3661E4470,DK,A,2011,DK,0
26,1kmN3661E4471,DK,A,2011,DK,0
77,1kmN3661E4472,DK,A,2011,DK,0
117,1kmN3661E4473,DK,A,2011,DK,0
25,1kmN3661E4474,DK,A,2011,DK,0
12,1kmN3661E4477,DK,A,2011,DK,0
79,1kmN3661E4478,DK,A,2011,DK,0
29,1kmN3661E4479,DK,A,2011,DK,0
235,1kmN3661E4480,DK,A,2011,DK,0
2428,1kmN3661E4481,DK,A,2011,DK,0
3468,1kmN3661E4482,DK,A,2011,DK,0
4357,1kmN3661E4483,DK,A,2011,DK,0
115,1kmN3661E4484,DK,A,2011,DK,0
49,1kmN3662E4471,DK,A,2011,DK,0
43,1kmN3662E4472,DK,A,2011,DK,0
62,1kmN3662E4473,DK,A,2011,DK,0
7,1kmN3662E4474,DK,A,2011,DK,0
32,1kmN3662E4476,DK,A,2011,DK,0
63,1kmN3662E4477,DK,A,2011,DK,0
133,1kmN3662E4478,DK,A,2011,DK,0
28,1kmN3662E4479,DK,A,2011,DK,0
184,1kmN3662E4480,DK,A,2011,DK,0
2330,1kmN3662E4481,DK,A,2011,DK,0
3882,1kmN3662E4482,DK,A,2011,DK,0
3554,1kmN3662E4483,DK,A,2011,DK,0
169,1kmN3662E4484,DK,A,2011,DK,0
9,1kmN3663E4470,DK,A,2011,DK,0
11,1kmN3663E4471,DK,A,2011,DK,0
68,1kmN3663E4472,DK,A,2011,DK,0
8,1kmN3663E4473,DK,A,2011,DK,0
31,1kmN3663E4474,DK,A,2011,DK,0
38,1kmN3663E4476,DK,A,2011,DK,0
63,1kmN3663E4477,DK,A,2011,DK,0
99,1kmN3663E4478,DK,A,2011,DK,0
6,1kmN3663E4481,DK,A,2011,DK,0
958,1kmN3663E4482,DK,A,2011,DK,0
115,1kmN3663E4483,DK,A,2011,DK,0
70,1kmN3664E4471,DK,A,2011,DK,0
9,1kmN3664E4472,DK,A,2011,DK,0
4,1kmN3664E4474,DK,A,2011,DK,0
33,1kmN3664E4475,DK,A,2011,DK,0
56,1kmN3664E4476,DK,A,2011,DK,0
52,1kmN3664E4477,DK,A,2011,DK,0
25,1kmN3664E4478,DK,A,2011,DK,0
5,1kmN3664E4479,DK,A,2011,DK,0
93,1kmN3664E4480,DK,A,2011,DK,0
21,1kmN3664E4481,DK,A,2011,DK,0
22,1kmN3664E4482,DK,A,2011,DK,0
19,1kmN3665E4471,DK,A,2011,DK,0
15,1kmN3665E4472,DK,A,2011,DK,0
2,1kmN3665E4473,DK,A,2011,DK,0
11,1kmN3665E4474,DK,A,2011,DK,0
53,1kmN3665E4475,DK,A,2011,DK,0
34,1kmN3665E4476,DK,A,2011,DK,0
39,1kmN3665E4477,DK,A,2011,DK,0
499,1kmN3665E4478,DK,A,2011,DK,0
57,1kmN3665E4479,DK,A,2011,DK,0
742,1kmN3665E4480,DK,A,2011,DK,0
62,1kmN3666E4472,DK,A,2011,DK,0
730,1kmN3666E4473,DK,A,2011,DK,0
674,1kmN3666E4474,DK,A,2011,DK,0
603,1kmN3666E4475,DK,A,2011,DK,0
25,1kmN3666E4476,DK,A,2011,DK,0
541,1kmN3666E4477,DK,A,2011,DK,0
2093,1kmN3666E4478,DK,A,2011,DK,0
1219,1kmN3666E4479,DK,A,2011,DK,0
9,1kmN3666E4480,DK,A,2011,DK,0
31,1kmN3667E4471,DK,A,2011,DK,0
102,1kmN3667E4472,DK,A,2011,DK,0
659,1kmN3667E4473,DK,A,2011,DK,0
1223,1kmN3667E4474,DK,A,2011,DK,0
519,1kmN3667E4475,DK,A,2011,DK,0
91,1kmN3667E4476,DK,A,2011,DK,0
263,1kmN3667E4477,DK,A,2011,DK,0
114,1kmN3667E4478,DK,A,2011,DK,0
4,1kmN3668E4473,DK,A,2011,DK,0
25,1kmN3668E4474,DK,A,2011,DK,0
14,1kmN3640E4460,DK,A,2011,DK,0
62,1kmN3641E4459,DK,A,2011,DK,0
113,1kmN3641E4460,DK,A,2011,DK,0
27,1kmN3641E4461,DK,A,2011,DK,0
35,1kmN3641E4462,DK,A,2011,DK,0
32,1kmN3642E4454,DK,A,2011,DK,0
5,1kmN3642E4459,DK,A,2011,DK,0
457,1kmN3642E4460,DK,A,2011,DK,0
573,1kmN3642E4461,DK,A,2011,DK,0
11,1kmN3642E4462,DK,A,2011,DK,0
25,1kmN3642E4463,DK,A,2011,DK,0
16,1kmN3643E4453,DK,A,2011,DK,0
89,1kmN3643E4454,DK,A,2011,DK,0
35,1kmN3643E4455,DK,A,2011,DK,0
21,1kmN3643E4456,DK,A,2011,DK,0
7,1kmN3643E4457,DK,A,2011,DK,0
31,1kmN3643E4458,DK,A,2011,DK,0
51,1kmN3643E4459,DK,A,2011,DK,0
40,1kmN3643E4460,DK,A,2011,DK,0
19,1kmN3643E4461,DK,A,2011,DK,0
18,1kmN3643E4462,DK,A,2011,DK,0
5,1kmN3643E4463,DK,A,2011,DK,0
6,1kmN3644E4452,DK,A,2011,DK,0
44,1kmN3644E4453,DK,A,2011,DK,0
79,1kmN3644E4454,DK,A,2011,DK,0
24,1kmN3644E4455,DK,A,2011,DK,0
25,1kmN3644E4456,DK,A,2011,DK,0
52,1kmN3644E4457,DK,A,2011,DK,0
1071,1kmN3644E4458,DK,A,2011,DK,0
13,1kmN3644E4459,DK,A,2011,DK,0
14,1kmN3644E4460,DK,A,2011,DK,0
4,1kmN3644E4461,DK,A,2011,DK,0
3,1kmN3644E4462,DK,A,2011,DK,0
355,1kmN3644E4463,DK,A,2011,DK,0
102,1kmN3644E4464,DK,A,2011,DK,0
70,1kmN3645E4453,DK,A,2011,DK,0
19,1kmN3645E4454,DK,A,2011,DK,0
149,1kmN3645E4455,DK,A,2011,DK,0
15,1kmN3645E4456,DK,A,2011,DK,0
14,1kmN3645E4457,DK,A,2011,DK,0
18,1kmN3645E4458,DK,A,2011,DK,0
15,1kmN3645E4459,DK,A,2011,DK,0
10,1kmN3645E4460,DK,A,2011,DK,0
13,1kmN3645E4461,DK,A,2011,DK,0
16,1kmN3645E4462,DK,A,2011,DK,0
252,1kmN3645E4463,DK,A,2011,DK,0
15,1kmN3645E4464,DK,A,2011,DK,0
31,1kmN3645E4465,DK,A,2011,DK,0
147,1kmN3645E4466,DK,A,2011,DK,0
11,1kmN3646E4453,DK,A,2011,DK,0
26,1kmN3646E4454,DK,A,2011,DK,0
919,1kmN3646E4455,DK,A,2011,DK,0
403,1kmN3646E4456,DK,A,2011,DK,0
76,1kmN3646E4457,DK,A,2011,DK,0
7,1kmN3646E4458,DK,A,2011,DK,0
19,1kmN3646E4460,DK,A,2011,DK,0
100,1kmN3646E4461,DK,A,2011,DK,0
10,1kmN3646E4462,DK,A,2011,DK,0
5,1kmN3646E4464,DK,A,2011,DK,0
49,1kmN3646E4465,DK,A,2011,DK,0
339,1kmN3646E4466,DK,A,2011,DK,0
634,1kmN3646E4467,DK,A,2011,DK,0
4,1kmN3646E4468,DK,A,2011,DK,0
24,1kmN3647E4453,DK,A,2011,DK,0
74,1kmN3647E4454,DK,A,2011,DK,0
472,1kmN3647E4455,DK,A,2011,DK,0
774,1kmN3647E4456,DK,A,2011,DK,0
35,1kmN3647E4457,DK,A,2011,DK,0
11,1kmN3647E4458,DK,A,2011,DK,0
2,1kmN3647E4460,DK,A,2011,DK,0
18,1kmN3647E4461,DK,A,2011,DK,0
26,1kmN3647E4462,DK,A,2011,DK,0
575,1kmN3647E4464,DK,A,2011,DK,0
5,1kmN3647E4465,DK,A,2011,DK,0
282,1kmN3647E4466,DK,A,2011,DK,0
165,1kmN3647E4467,DK,A,2011,DK,0
42,1kmN3648E4453,DK,A,2011,DK,0
5,1kmN3648E4454,DK,A,2011,DK,0
26,1kmN3648E4455,DK,A,2011,DK,0
19,1kmN3648E4456,DK,A,2011,DK,0
18,1kmN3648E4457,DK,A,2011,DK,0
64,1kmN3648E4458,DK,A,2011,DK,0
103,1kmN3648E4459,DK,A,2011,DK,0
44,1kmN3648E4460,DK,A,2011,DK,0
10,1kmN3648E4461,DK,A,2011,DK,0
15,1kmN3648E4462,DK,A,2011,DK,0
940,1kmN3648E4464,DK,A,2011,DK,0
1352,1kmN3648E4465,DK,A,2011,DK,0
260,1kmN3648E4466,DK,A,2011,DK,0
36,1kmN3649E4451,DK,A,2011,DK,0
37,1kmN3649E4452,DK,A,2011,DK,0
668,1kmN3649E4453,DK,A,2011,DK,0
29,1kmN3649E4454,DK,A,2011,DK,0
21,1kmN3649E4455,DK,A,2011,DK,0
533,1kmN3649E4456,DK,A,2011,DK,0
33,1kmN3649E4457,DK,A,2011,DK,0
4,1kmN3649E4458,DK,A,2011,DK,0
46,1kmN3649E4459,DK,A,2011,DK,0
105,1kmN3649E4460,DK,A,2011,DK,0
86,1kmN3649E4461,DK,A,2011,DK,0
6,1kmN3649E4462,DK,A,2011,DK,0
116,1kmN3649E4463,DK,A,2011,DK,0
2105,1kmN3649E4464,DK,A,2011,DK,0
2341,1kmN3649E4465,DK,A,2011,DK,0
1127,1kmN3649E4466,DK,A,2011,DK,0
1934,1kmN3649E4467,DK,A,2011,DK,0
8,1kmN3649E4468,DK,A,2011,DK,0
23,1kmN3649E4469,DK,A,2011,DK,0
11,1kmN3650E4452,DK,A,2011,DK,0
185,1kmN3650E4453,DK,A,2011,DK,0
37,1kmN3650E4454,DK,A,2011,DK,0
35,1kmN3650E4455,DK,A,2011,DK,0
190,1kmN3650E4456,DK,A,2011,DK,0
57,1kmN3650E4457,DK,A,2011,DK,0
137,1kmN3650E4458,DK,A,2011,DK,0
49,1kmN3650E4459,DK,A,2011,DK,0
19,1kmN3650E4460,DK,A,2011,DK,0
472,1kmN3650E4461,DK,A,2011,DK,0
1300,1kmN3650E4462,DK,A,2011,DK,0
2866,1kmN3650E4463,DK,A,2011,DK,0
1902,1kmN3650E4464,DK,A,2011,DK,0
1815,1kmN3650E4465,DK,A,2011,DK,0
2427,1kmN3650E4466,DK,A,2011,DK,0
2116,1kmN3650E4467,DK,A,2011,DK,0
436,1kmN3650E4468,DK,A,2011,DK,0
10,1kmN3650E4469,DK,A,2011,DK,0
35,1kmN3651E4454,DK,A,2011,DK,0
10,1kmN3651E4455,DK,A,2011,DK,0
10,1kmN3651E4456,DK,A,2011,DK,0
43,1kmN3651E4457,DK,A,2011,DK,0
22,1kmN3651E4458,DK,A,2011,DK,0
25,1kmN3651E4459,DK,A,2011,DK,0
38,1kmN3651E4460,DK,A,2011,DK,0
61,1kmN3651E4461,DK,A,2011,DK,0
1728,1kmN3651E4462,DK,A,2011,DK,0
1206,1kmN3651E4463,DK,A,2011,DK,0
375,1kmN3651E4464,DK,A,2011,DK,0
558,1kmN3651E4465,DK,A,2011,DK,0
492,1kmN3651E4466,DK,A,2011,DK,0
970,1kmN3651E4467,DK,A,2011,DK,0
21,1kmN3652E4456,DK,A,2011,DK,0
119,1kmN3652E4457,DK,A,2011,DK,0
62,1kmN3652E4458,DK,A,2011,DK,0
42,1kmN3652E4459,DK,A,2011,DK,0
1130,1kmN3652E4460,DK,A,2011,DK,0
326,1kmN3652E4461,DK,A,2011,DK,0
656,1kmN3652E4462,DK,A,2011,DK,0
330,1kmN3652E4463,DK,A,2011,DK,0
26,1kmN3652E4464,DK,A,2011,DK,0
35,1kmN3652E4465,DK,A,2011,DK,0
1,1kmN3652E4467,DK,A,2011,DK,0
8,1kmN3653E4457,DK,A,2011,DK,0
10,1kmN3653E4458,DK,A,2011,DK,0
17,1kmN3653E4459,DK,A,2011,DK,0
436,1kmN3653E4460,DK,A,2011,DK,0
46,1kmN3653E4461,DK,A,2011,DK,0
658,1kmN3653E4463,DK,A,2011,DK,0
428,1kmN3653E4464,DK,A,2011,DK,0
26,1kmN3653E4465,DK,A,2011,DK,0
20,1kmN3653E4467,DK,A,2011,DK,0
14,1kmN3654E4459,DK,A,2011,DK,0
129,1kmN3654E4460,DK,A,2011,DK,0
79,1kmN3654E4461,DK,A,2011,DK,0
4,1kmN3654E4462,DK,A,2011,DK,0
16,1kmN3654E4466,DK,A,2011,DK,0
814,1kmN3654E4467,DK,A,2011,DK,0
56,1kmN3654E4468,DK,A,2011,DK,0
47,1kmN3655E4460,DK,A,2011,DK,0
38,1kmN3655E4461,DK,A,2011,DK,0
2,1kmN3655E4463,DK,A,2011,DK,0
940,1kmN3655E4467,DK,A,2011,DK,0
11,1kmN3655E4468,DK,A,2011,DK,0
33,1kmN3656E4460,DK,A,2011,DK,0
133,1kmN3656E4467,DK,A,2011,DK,0
1,1kmN3657E4464,DK,A,2011,DK,0
1,1kmN3657E4467,DK,A,2011,DK,0
395,1kmN3642E4480,DK,A,2011,DK,0
16,1kmN3643E4472,DK,A,2011,DK,0
33,1kmN3643E4473,DK,A,2011,DK,0
234,1kmN3643E4477,DK,A,2011,DK,0
640,1kmN3643E4478,DK,A,2011,DK,0
3,1kmN3643E4479,DK,A,2011,DK,0
446,1kmN3643E4480,DK,A,2011,DK,0
44,1kmN3643E4481,DK,A,2011,DK,0
20,1kmN3644E4471,DK,A,2011,DK,0
103,1kmN3644E4472,DK,A,2011,DK,0
12,1kmN3644E4473,DK,A,2011,DK,0
34,1kmN3644E4474,DK,A,2011,DK,0
118,1kmN3644E4475,DK,A,2011,DK,0
887,1kmN3644E4476,DK,A,2011,DK,0
3189,1kmN3644E4477,DK,A,2011,DK,0
1749,1kmN3644E4478,DK,A,2011,DK,0
371,1kmN3644E4479,DK,A,2011,DK,0
374,1kmN3644E4480,DK,A,2011,DK,0
34,1kmN3645E4472,DK,A,2011,DK,0
22,1kmN3645E4473,DK,A,2011,DK,0
17,1kmN3645E4474,DK,A,2011,DK,0
25,1kmN3645E4475,DK,A,2011,DK,0
1567,1kmN3645E4476,DK,A,2011,DK,0
2708,1kmN3645E4477,DK,A,2011,DK,0
2034,1kmN3645E4478,DK,A,2011,DK,0
1797,1kmN3645E4479,DK,A,2011,DK,0
130,1kmN3645E4480,DK,A,2011,DK,0
19,1kmN3646E4475,DK,A,2011,DK,0
1572,1kmN3646E4476,DK,A,2011,DK,0
2713,1kmN3646E4477,DK,A,2011,DK,0
317,1kmN3646E4478,DK,A,2011,DK,0
945,1kmN3646E4479,DK,A,2011,DK,0
1382,1kmN3647E4478,DK,A,2011,DK,0
118,1kmN3647E4479,DK,A,2011,DK,0
2531,1kmN3635E4475,DK,A,2011,DK,0
4,1kmN3636E4473,DK,A,2011,DK,0
327,1kmN3636E4474,DK,A,2011,DK,0
1123,1kmN3636E4475,DK,A,2011,DK,0
302,1kmN3636E4476,DK,A,2011,DK,0
819,1kmN3636E4477,DK,A,2011,DK,0
1461,1kmN3636E4478,DK,A,2011,DK,0
348,1kmN3636E4479,DK,A,2011,DK,0
514,1kmN3636E4480,DK,A,2011,DK,0
50,1kmN3636E4482,DK,A,2011,DK,0
319,1kmN3637E4472,DK,A,2011,DK,0
1099,1kmN3637E4473,DK,A,2011,DK,0
1665,1kmN3637E4475,DK,A,2011,DK,0
1948,1kmN3637E4476,DK,A,2011,DK,0
1152,1kmN3637E4477,DK,A,2011,DK,0
869,1kmN3637E4478,DK,A,2011,DK,0
1951,1kmN3637E4479,DK,A,2011,DK,0
1570,1kmN3637E4480,DK,A,2011,DK,0
321,1kmN3637E4482,DK,A,2011,DK,0
883,1kmN3638E4472,DK,A,2011,DK,0
2288,1kmN3638E4473,DK,A,2011,DK,0
293,1kmN3638E4474,DK,A,2011,DK,0
603,1kmN3638E4475,DK,A,2011,DK,0
985,1kmN3638E4476,DK,A,2011,DK,0
490,1kmN3638E4477,DK,A,2011,DK,0
412,1kmN3638E4478,DK,A,2011,DK,0
674,1kmN3638E4479,DK,A,2011,DK,0
712,1kmN3638E4480,DK,A,2011,DK,0
771,1kmN3638E4482,DK,A,2011,DK,0
224,1kmN3639E4471,DK,A,2011,DK,0
2527,1kmN3639E4472,DK,A,2011,DK,0
1148,1kmN3639E4473,DK,A,2011,DK,0
359,1kmN3639E4474,DK,A,2011,DK,0
1,1kmN3639E4475,DK,A,2011,DK,0
119,1kmN3639E4477,DK,A,2011,DK,0
1142,1kmN3639E4478,DK,A,2011,DK,0
1067,1kmN3639E4479,DK,A,2011,DK,0
750,1kmN3639E4480,DK,A,2011,DK,0
648,1kmN3639E4481,DK,A,2011,DK,0
188,1kmN3639E4482,DK,A,2011,DK,0
196,1kmN3640E4471,DK,A,2011,DK,0
2116,1kmN3640E4472,DK,A,2011,DK,0
2741,1kmN3640E4473,DK,A,2011,DK,0
938,1kmN3640E4474,DK,A,2011,DK,0
553,1kmN3640E4475,DK,A,2011,DK,0
204,1kmN3640E4477,DK,A,2011,DK,0
333,1kmN3640E4478,DK,A,2011,DK,0
1520,1kmN3640E4479,DK,A,2011,DK,0
1539,1kmN3640E4480,DK,A,2011,DK,0
130,1kmN3640E4481,DK,A,2011,DK,0
177,1kmN3640E4482,DK,A,2011,DK,0
1519,1kmN3641E4472,DK,A,2011,DK,0
1933,1kmN3641E4473,DK,A,2011,DK,0
900,1kmN3641E4474,DK,A,2011,DK,0
50,1kmN3641E4475,DK,A,2011,DK,0
259,1kmN3641E4476,DK,A,2011,DK,0
186,1kmN3641E4477,DK,A,2011,DK,0
76,1kmN3641E4478,DK,A,2011,DK,0
134,1kmN3641E4479,DK,A,2011,DK,0
